Id,SalePrice
1461,183242.0259196232
1462,188796.45173189
1463,187878.76398899374
1464,179789.67203101577
1465,169346.5115151735
1466,179835.87141395334
1467,175593.92807150385
1468,176480.11623512447
1469,180205.46647745388
1470,176475.91629122107
1471,171137.78758998017
1472,162364.1047757455
1473,162364.1047757455
1474,163624.0879467701
1475,163624.0879467701
1476,185837.5912519339
1477,185890.09055072657
1478,183027.82878054903
1479,188491.9557988924
1480,188865.75080629636
1481,187500.76903768635
1482,173813.15185645575
1483,197673.03317175835
1484,165562.36205819628
1485,186765.7788545887
1486,176847.61132667333
1487,195444.9629309965
1488,177708.59982687348
1489,178187.39343186282
1490,180759.8590727047
1491,183867.81756123208
1492,179415.8770236118
1493,191196.71967269186
1494,186436.08325817058
1495,182217.23960718984
1496,168989.51628338321
1497,166217.55330712907
1498,165587.56172161677
1499,164178.48054202093
1500,164178.48054202093
1501,165094.06831296548
1502,163882.38449683014
1503,185827.09139217535
1504,174331.84492852754
1505,175635.927510538
1506,180793.45862393203
1507,181496.9492277541
1508,198393.32355119407
1509,178995.8826332703
1510,178995.8826332703
1511,179625.87421878258
1512,179163.8803894069
1513,181095.85458497796
1514,186681.77997652037
1515,179256.27915528204
1516,195291.66497852182
1517,182733.83270730995
1518,176196.62002164393
1519,176049.62198502442
1520,175740.92610812339
1521,181358.3510789414
1522,179903.07051640798
1523,176438.11679609033
1524,181830.84476807565
1525,181715.34631073172
1526,187368.47080472877
1527,175421.7303714638
1528,175770.32571544728
1529,174869.4377481647
1530,179331.8781455435
1531,168916.01726507343
1532,168254.52610028553
1533,171026.48907653964
1534,173325.95836365956
1535,183722.91949656425
1536,176137.82080699614
1537,179113.4810625659
1538,178995.8826332703
1539,177735.89946224567
1540,177830.39820007252
1541,181011.85570690964
1542,171078.98837533235
1543,175201.23331653452
1544,169336.01165541497
1545,171435.98360712265
1546,171435.98360712265
1547,172191.9735097374
1548,171435.98360712265
1549,171939.97687553248
1550,171939.97687553248
1551,171687.98024132758
1552,175833.32487399853
1553,185925.7900739056
1554,165278.86584471574
1555,190888.02379579085
1556,181163.0536874326
1557,179625.87421878258
1558,171438.08357907436
1559,172378.8710134394
1560,171536.7822608046
1561,181459.14973262337
1562,175215.93312019645
1563,175283.1322226511
1564,174426.34366635437
1565,182412.53699869866
1566,200965.78919203597
1567,178279.79219773796
1568,194707.8727759471
1569,197895.63019863935
1570,182941.729930529
1571,178470.88964534336
1572,178838.3847368922
1573,195554.16147248528
1574,182355.83775600255
1575,183993.81587833454
1576,184793.90519193516
1577,174291.94546144508
1578,188729.25262943536
1579,182156.34042059034
1580,178443.59000997117
1581,190839.72444090157
1582,174543.94209565
1583,180652.76050316764
1584,178523.38894413604
1585,168149.52750270013
1586,177267.60571701487
1587,177404.10389387587
1588,179928.27017982848
1589,183599.0211514135
1590,172076.47505239348
1591,172296.9721073228
1592,169027.31577851393
1593,175404.93059585016
1594,173955.94994917186
1595,179497.7759297284
1596,180785.0587361252
1597,191595.71434351633
1598,200090.10088817385
1599,167040.74231219848
1600,167040.74231219848
1601,175959.323191101
1602,178029.89553548474
1603,177131.10754015387
1604,166839.14500483454
1605,182040.8419632464
1606,179037.88207230443
1607,185631.79400066653
1608,183817.4182343911
1609,179422.17693946694
1610,179420.07696751523
1611,190965.72275800403
1612,180075.26821644802
1613,183773.31882340525
1614,163863.48474926478
1615,161935.71049759712
1616,162826.0986051212
1617,162805.09888560412
1618,173437.25687710007
1619,185898.4904385334
1620,175005.9359250257
1621,180833.3580910145
1622,180978.25615568232
1623,179609.0744431689
1624,186053.88836295978
1625,186152.58704469004
1626,180255.86580429488
1627,180211.76639330902
1628,183599.0211514135
1629,176475.91629122107
1630,174157.5472565358
1631,174333.94490047923
1632,175663.2271459102
1633,177574.20162196417
1634,174585.94153468416
1635,177322.20498775927
1636,174060.94854675725
1637,183825.81812219793
1638,186660.7802570033
1639,181784.64538513808
1640,184850.60443463127
1641,182120.6408974113
1642,173535.95555883032
1643,174585.94153468416
1644,176622.9143278406
1645,178519.18900023264
1646,180129.86748719242
1647,182040.8419632464
1648,175278.9322787477
1649,176706.9132059089
1650,173615.7544929952
1651,177735.89946224567
1652,162364.1047757455
1653,162364.1047757455
1654,163682.88716141792
1655,163624.0879467701
1656,163768.98601143793
1657,163800.48559071354
1658,163800.48559071354
1659,163254.49288326956
1660,181326.8514996658
1661,188775.45201237293
1662,184770.80550046638
1663,184770.80550046638
1664,187591.0678316098
1665,183149.62715374806
1666,194262.67872218508
1667,207771.79828752053
1668,180606.56112023006
1669,181667.04695584244
1670,187215.17285225412
1671,185879.59069096803
1672,190911.1234872596
1673,186685.9799204238
1674,179117.68100646933
1675,173334.3582514664
1676,169592.2082335233
1677,180480.5628031276
1678,189991.33577241166
1679,190885.92382383914
1680,174354.94461999633
1681,172427.17036832866
1682,194052.6815270143
1683,166144.05428881932
1684,181784.64538513808
1685,177563.70176220563
1686,165518.26264721042
1687,178647.2872892868
1688,175602.32795931067
1689,180098.3679079168
1690,177662.4004439359
1691,176001.32263013514
1692,185906.89032634025
1693,179277.2788747991
1694,176545.21536562743
1695,175110.9345226111
1696,192217.3060412218
1697,175316.73177387845
1698,185547.7951225982
1699,181410.8503777341
1700,177914.3970781408
1701,183389.02395624275
1702,182343.2379242923
1703,180268.46563600513
1704,180108.86776767534
1705,178027.79556353303
1706,182204.63977547962
1707,175621.22770687606
1708,176979.9095596309
1709,185308.39832010356
1710,174585.94153468416
1711,181102.15450083307
1712,175898.42400450146
1713,181148.35388377064
1714,177181.50686699484
1715,175902.6239484049
1716,179006.38249302882
1717,174585.94153468416
1718,174585.94153468416
1719,181154.65379962575
1720,180131.96745914413
1721,186286.98524959933
1722,186286.98524959933
1723,184980.80269563716
1724,174224.74635899044
1725,182969.0295659012
1726,175012.2358408808
1727,173903.45065037918
1728,177964.7964049818
1729,180411.26372872124
1730,176160.92049846493
1731,179310.87842602644
1732,176683.81351444012
1733,177901.7972464306
1734,178399.49059898529
1735,175197.0333726311
1736,173850.95135158647
1737,191755.31221184612
1738,183928.7167478316
1739,164884.0711177947
1740,166879.044471917
1741,167691.73361722787
1742,165131.8678080962
1743,166748.8462109111
1744,189693.13975526916
1745,191211.41947635383
1746,178995.8826332703
1747,185572.9947860187
1748,180675.86019463642
1749,178995.8826332703
1750,177735.89946224567
1751,187761.1655596981
1752,173808.95191255232
1753,178995.8826332703
1754,178995.8826332703
